id,Sección,Sub-sección,Indicador,Categoría,Segmentación,Grupo,%,N Base,N,Página,Tabla,Fuente_tipo,Tipo_pregunta,N_Base_tipo,Nota
849,Regulación y prevención,Diferenciación de sitios legales vs. ilegales simulados,Identificación de la legitimidad del sitio simulado www.apuestasya.bet.ar,Ilegal,Región,NEA (Participa en apuestas),13,,,40,Tabla 16,Tabla,Única,No aplica,"Requiere la composición demográfica interna del subgrupo de exposición, que el informe no publica; para no encadenar dos inferencias porcentuales independientes se deja la Base y el N en blanco (ver metodología en el brief)."
850,Regulación y prevención,Diferenciación de sitios legales vs. ilegales simulados,Identificación de la legitimidad del sitio simulado www.apuestasya.bet.ar,No estoy seguro/a,Región,NEA (Participa en apuestas),62,,,40,Tabla 16,Tabla,Única,No aplica,"Requiere la composición demográfica interna del subgrupo de exposición, que el informe no publica; para no encadenar dos inferencias porcentuales independientes se deja la Base y el N en blanco (ver metodología en el brief)."
851,Regulación y prevención,Diferenciación de sitios legales vs. ilegales simulados,Identificación de la legitimidad del sitio simulado www.apuestasya.bet.ar,Legal,Región,NOA (Participa en apuestas),31,,,40,Tabla 16,Tabla,Única,No aplica,"Requiere la composición demográfica interna del subgrupo de exposición, que el informe no publica; para no encadenar dos inferencias porcentuales independientes se deja la Base y el N en blanco (ver metodología en el brief)."
852,Regulación y prevención,Diferenciación de sitios legales vs. ilegales simulados,Identificación de la legitimidad del sitio simulado www.apuestasya.bet.ar,Ilegal,Región,NOA (Participa en apuestas),18,,,40,Tabla 16,Tabla,Única,No aplica,"Requiere la composición demográfica interna del subgrupo de exposición, que el informe no publica; para no encadenar dos inferencias porcentuales independientes se deja la Base y el N en blanco (ver metodología en el brief)."
853,Regulación y prevención,Diferenciación de sitios legales vs. ilegales simulados,Identificación de la legitimidad del sitio simulado www.apuestasya.bet.ar,No estoy seguro/a,Región,NOA (Participa en apuestas),51,,,40,Tabla 16,Tabla,Única,No aplica,"Requiere la composición demográfica interna del subgrupo de exposición, que el informe no publica; para no encadenar dos inferencias porcentuales independientes se deja la Base y el N en blanco (ver metodología en el brief)."
854,Regulación y prevención,Diferenciación de sitios legales vs. ilegales simulados,Identificación de la legitimidad del sitio simulado www.apuestasya.bet.ar,Legal,Región,Patagonia (Participa en apuestas),39,,,40,Tabla 16,Tabla,Única,No aplica,"Requiere la composición demográfica interna del subgrupo de exposición, que el informe no publica; para no encadenar dos inferencias porcentuales independientes se deja la Base y el N en blanco (ver metodología en el brief)."
855,Regulación y prevención,Diferenciación de sitios legales vs. ilegales simulados,Identificación de la legitimidad del sitio simulado www.apuestasya.bet.ar,Ilegal,Región,Patagonia (Participa en apuestas),12,,,40,Tabla 16,Tabla,Única,No aplica,"Requiere la composición demográfica interna del subgrupo de exposición, que el informe no publica; para no encadenar dos inferencias porcentuales independientes se deja la Base y el N en blanco (ver metodología en el brief)."
856,Regulación y prevención,Diferenciación de sitios legales vs. ilegales simulados,Identificación de la legitimidad del sitio simulado www.apuestasya.bet.ar,No estoy seguro/a,Región,Patagonia (Participa en apuestas),49,,,40,Tabla 16,Tabla,Única,No aplica,"Requiere la composición demográfica interna del subgrupo de exposición, que el informe no publica; para no encadenar dos inferencias porcentuales independientes se deja la Base y el N en blanco (ver metodología en el brief)."
857,Regulación y prevención,Diferenciación de sitios legales vs. ilegales simulados,Identificación de la legitimidad del sitio simulado www.apuestasya.bet.ar,Legal,Región,AMBA (Conoce a alguien),25,,,40,Tabla 16,Tabla,Única,No aplica,"Requiere la composición demográfica interna del subgrupo de exposición, que el informe no publica; para no encadenar dos inferencias porcentuales independientes se deja la Base y el N en blanco (ver metodología en el brief)."
858,Regulación y prevención,Diferenciación de sitios legales vs. ilegales simulados,Identificación de la legitimidad del sitio simulado www.apuestasya.bet.ar,Ilegal,Región,AMBA (Conoce a alguien),15,,,40,Tabla 16,Tabla,Única,No aplica,"Requiere la composición demográfica interna del subgrupo de exposición, que el informe no publica; para no encadenar dos inferencias porcentuales independientes se deja la Base y el N en blanco (ver metodología en el brief)."
859,Regulación y prevención,Diferenciación de sitios legales vs. ilegales simulados,Identificación de la legitimidad del sitio simulado www.apuestasya.bet.ar,No estoy seguro/a,Región,AMBA (Conoce a alguien),60,,,40,Tabla 16,Tabla,Única,No aplica,"Requiere la composición demográfica interna del subgrupo de exposición, que el informe no publica; para no encadenar dos inferencias porcentuales independientes se deja la Base y el N en blanco (ver metodología en el brief)."
860,Regulación y prevención,Diferenciación de sitios legales vs. ilegales simulados,Identificación de la legitimidad del sitio simulado www.apuestasya.bet.ar,Legal,Región,Centro (Conoce a alguien),26,,,40,Tabla 16,Tabla,Única,No aplica,"Requiere la composición demográfica interna del subgrupo de exposición, que el informe no publica; para no encadenar dos inferencias porcentuales independientes se deja la Base y el N en blanco (ver metodología en el brief)."
861,Regulación y prevención,Diferenciación de sitios legales vs. ilegales simulados,Identificación de la legitimidad del sitio simulado www.apuestasya.bet.ar,Ilegal,Región,Centro (Conoce a alguien),14,,,40,Tabla 16,Tabla,Única,No aplica,"Requiere la composición demográfica interna del subgrupo de exposición, que el informe no publica; para no encadenar dos inferencias porcentuales independientes se deja la Base y el N en blanco (ver metodología en el brief)."
862,Regulación y prevención,Diferenciación de sitios legales vs. ilegales simulados,Identificación de la legitimidad del sitio simulado www.apuestasya.bet.ar,No estoy seguro/a,Región,Centro (Conoce a alguien),60,,,40,Tabla 16,Tabla,Única,No aplica,"Requiere la composición demográfica interna del subgrupo de exposición, que el informe no publica; para no encadenar dos inferencias porcentuales independientes se deja la Base y el N en blanco (ver metodología en el brief)."
863,Regulación y prevención,Diferenciación de sitios legales vs. ilegales simulados,Identificación de la legitimidad del sitio simulado www.apuestasya.bet.ar,Legal,Región,Cuyo (Conoce a alguien),26,,,40,Tabla 16,Tabla,Única,No aplica,"Requiere la composición demográfica interna del subgrupo de exposición, que el informe no publica; para no encadenar dos inferencias porcentuales independientes se deja la Base y el N en blanco (ver metodología en el brief)."
864,Regulación y prevención,Diferenciación de sitios legales vs. ilegales simulados,Identificación de la legitimidad del sitio simulado www.apuestasya.bet.ar,Ilegal,Región,Cuyo (Conoce a alguien),16,,,40,Tabla 16,Tabla,Única,No aplica,"Requiere la composición demográfica interna del subgrupo de exposición, que el informe no publica; para no encadenar dos inferencias porcentuales independientes se deja la Base y el N en blanco (ver metodología en el brief)."
865,Regulación y prevención,Diferenciación de sitios legales vs. ilegales simulados,Identificación de la legitimidad del sitio simulado www.apuestasya.bet.ar,No estoy seguro/a,Región,Cuyo (Conoce a alguien),58,,,40,Tabla 16,Tabla,Única,No aplica,"Requiere la composición demográfica interna del subgrupo de exposición, que el informe no publica; para no encadenar dos inferencias porcentuales independientes se deja la Base y el N en blanco (ver metodología en el brief)."
866,Regulación y prevención,Diferenciación de sitios legales vs. ilegales simulados,Identificación de la legitimidad del sitio simulado www.apuestasya.bet.ar,Legal,Región,NEA (Conoce a alguien),20,,,40,Tabla 16,Tabla,Única,No aplica,"Requiere la composición demográfica interna del subgrupo de exposición, que el informe no publica; para no encadenar dos inferencias porcentuales independientes se deja la Base y el N en blanco (ver metodología en el brief)."
867,Regulación y prevención,Diferenciación de sitios legales vs. ilegales simulados,Identificación de la legitimidad del sitio simulado www.apuestasya.bet.ar,Ilegal,Región,NEA (Conoce a alguien),20,,,40,Tabla 16,Tabla,Única,No aplica,"Requiere la composición demográfica interna del subgrupo de exposición, que el informe no publica; para no encadenar dos inferencias porcentuales independientes se deja la Base y el N en blanco (ver metodología en el brief)."
868,Regulación y prevención,Diferenciación de sitios legales vs. ilegales simulados,Identificación de la legitimidad del sitio simulado www.apuestasya.bet.ar,No estoy seguro/a,Región,NEA (Conoce a alguien),60,,,40,Tabla 16,Tabla,Única,No aplica,"Requiere la composición demográfica interna del subgrupo de exposición, que el informe no publica; para no encadenar dos inferencias porcentuales independientes se deja la Base y el N en blanco (ver metodología en el brief)."
869,Regulación y prevención,Diferenciación de sitios legales vs. ilegales simulados,Identificación de la legitimidad del sitio simulado www.apuestasya.bet.ar,Legal,Región,NOA (Conoce a alguien),20,,,40,Tabla 16,Tabla,Única,No aplica,"Requiere la composición demográfica interna del subgrupo de exposición, que el informe no publica; para no encadenar dos inferencias porcentuales independientes se deja la Base y el N en blanco (ver metodología en el brief)."
870,Regulación y prevención,Diferenciación de sitios legales vs. ilegales simulados,Identificación de la legitimidad del sitio simulado www.apuestasya.bet.ar,Ilegal,Región,NOA (Conoce a alguien),21,,,40,Tabla 16,Tabla,Única,No aplica,"Requiere la composición demográfica interna del subgrupo de exposición, que el informe no publica; para no encadenar dos inferencias porcentuales independientes se deja la Base y el N en blanco (ver metodología en el brief)."
871,Regulación y prevención,Diferenciación de sitios legales vs. ilegales simulados,Identificación de la legitimidad del sitio simulado www.apuestasya.bet.ar,No estoy seguro/a,Región,NOA (Conoce a alguien),59,,,40,Tabla 16,Tabla,Única,No aplica,"Requiere la composición demográfica interna del subgrupo de exposición, que el informe no publica; para no encadenar dos inferencias porcentuales independientes se deja la Base y el N en blanco (ver metodología en el brief)."
